country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),generation,new_age,sex_numeric,gdp_billion,Category
Trinidad and Tobago,1995,female,25-34 years,10,101779,9.83,5329214163.0,4637,Generation X,2,0,5.329214163,Rest of the World
Trinidad and Tobago,1995,female,15-24 years,10,113234,8.83,5329214163.0,4637,Generation X,1,0,5.329214163,Rest of the World
Trinidad and Tobago,1995,female,35-54 years,11,142426,7.72,5329214163.0,4637,Boomers,3,0,5.329214163,Rest of the World
Trinidad and Tobago,1995,female,55-74 years,4,65284,6.13,5329214163.0,4637,Silent,4,0,5.329214163,Rest of the World
Trinidad and Tobago,1995,female,5-14 years,4,138208,2.89,5329214163.0,4637,Millennials,0,0,5.329214163,Rest of the World
Trinidad and Tobago,1995,male,5-14 years,1,141921,0.7,5329214163.0,4637,Millennials,0,1,5.329214163,Rest of the World
Trinidad and Tobago,1995,female,75+ years,0,17067,0.0,5329214163.0,4637,G.I. Generation,5,0,5.329214163,Rest of the World
Trinidad and Tobago,1996,male,75+ years,6,11313,53.04,5759537726.0,4982,G.I. Generation,5,1,5.759537726,Rest of the World
Trinidad and Tobago,1996,male,25-34 years,29,99392,29.18,5759537726.0,4982,Generation X,2,1,5.759537726,Rest of the World
Trinidad and Tobago,1996,male,55-74 years,17,58736,28.94,5759537726.0,4982,Silent,4,1,5.759537726,Rest of the World
Trinidad and Tobago,1996,male,35-54 years,43,148905,28.88,5759537726.0,4982,Boomers,3,1,5.759537726,Rest of the World
Trinidad and Tobago,1996,male,15-24 years,16,117770,13.59,5759537726.0,4982,Generation X,1,1,5.759537726,Rest of the World
Trinidad and Tobago,1996,female,15-24 years,15,115355,13.0,5759537726.0,4982,Generation X,1,0,5.759537726,Rest of the World
Trinidad and Tobago,1996,female,75+ years,2,17620,11.35,5759537726.0,4982,G.I. Generation,5,0,5.759537726,Rest of the World
Trinidad and Tobago,1996,female,55-74 years,5,66636,7.5,5759537726.0,4982,Silent,4,0,5.759537726,Rest of the World
Trinidad and Tobago,1996,female,25-34 years,6,100227,5.99,5759537726.0,4982,Generation X,2,0,5.759537726,Rest of the World
Trinidad and Tobago,1996,female,35-54 years,5,146795,3.41,5759537726.0,4982,Boomers,3,0,5.759537726,Rest of the World
Trinidad and Tobago,1996,female,5-14 years,2,134926,1.48,5759537726.0,4982,Millennials,0,0,5.759537726,Rest of the World
Trinidad and Tobago,1996,male,5-14 years,0,138510,0.0,5759537726.0,4982,Millennials,0,1,5.759537726,Rest of the World
Trinidad and Tobago,1997,male,75+ years,5,11601,43.1,5737751332.0,4937,G.I. Generation,5,1,5.737751332,Rest of the World
Trinidad and Tobago,1997,male,25-34 years,34,97588,34.84,5737751332.0,4937,Generation X,2,1,5.737751332,Rest of the World
Trinidad and Tobago,1997,male,55-74 years,19,60173,31.58,5737751332.0,4937,Silent,4,1,5.737751332,Rest of the World
Trinidad and Tobago,1997,male,35-54 years,44,153642,28.64,5737751332.0,4937,Boomers,3,1,5.737751332,Rest of the World
Trinidad and Tobago,1997,male,15-24 years,25,120487,20.75,5737751332.0,4937,Generation X,1,1,5.737751332,Rest of the World
Trinidad and Tobago,1997,female,15-24 years,13,118000,11.02,5737751332.0,4937,Generation X,1,0,5.737751332,Rest of the World
Trinidad and Tobago,1997,female,25-34 years,8,98330,8.14,5737751332.0,4937,Generation X,2,0,5.737751332,Rest of the World
Trinidad and Tobago,1997,female,55-74 years,4,68194,5.87,5737751332.0,4937,Silent,4,0,5.737751332,Rest of the World
Trinidad and Tobago,1997,female,35-54 years,6,151383,3.96,5737751332.0,4937,Boomers,3,0,5.737751332,Rest of the World
Trinidad and Tobago,1997,male,5-14 years,2,134111,1.49,5737751332.0,4937,Millennials,0,1,5.737751332,Rest of the World
Trinidad and Tobago,1997,female,5-14 years,0,130641,0.0,5737751332.0,4937,Millennials,0,0,5.737751332,Rest of the World
Trinidad and Tobago,1997,female,75+ years,0,18117,0.0,5737751332.0,4937,G.I. Generation,5,0,5.737751332,Rest of the World
Trinidad and Tobago,1998,male,75+ years,5,11810,42.34,6043694330.0,5175,G.I. Generation,5,1,6.04369433,Rest of the World
Trinidad and Tobago,1998,male,35-54 years,64,158330,40.42,6043694330.0,5175,Boomers,3,1,6.04369433,Rest of the World
Trinidad and Tobago,1998,male,25-34 years,32,95771,33.41,6043694330.0,5175,Generation X,2,1,6.04369433,Rest of the World
Trinidad and Tobago,1998,male,55-74 years,16,61816,25.88,6043694330.0,5175,Silent,4,1,6.04369433,Rest of the World
Trinidad and Tobago,1998,male,15-24 years,23,123518,18.62,6043694330.0,5175,Generation X,1,1,6.04369433,Rest of the World
Trinidad and Tobago,1998,female,75+ years,2,18573,10.77,6043694330.0,5175,G.I. Generation,5,0,6.04369433,Rest of the World
Trinidad and Tobago,1998,female,15-24 years,10,121015,8.26,6043694330.0,5175,Generation X,1,0,6.04369433,Rest of the World
Trinidad and Tobago,1998,female,25-34 years,7,96362,7.26,6043694330.0,5175,Generation X,2,0,6.04369433,Rest of the World
Trinidad and Tobago,1998,female,35-54 years,7,155939,4.49,6043694330.0,5175,Boomers,3,0,6.04369433,Rest of the World
Trinidad and Tobago,1998,female,5-14 years,3,125726,2.39,6043694330.0,5175,Millennials,0,0,6.04369433,Rest of the World
Trinidad and Tobago,1998,female,55-74 years,1,69981,1.43,6043694330.0,5175,Silent,4,0,6.04369433,Rest of the World
Trinidad and Tobago,1998,male,5-14 years,1,129083,0.77,6043694330.0,5175,Millennials,0,1,6.04369433,Rest of the World
Trinidad and Tobago,1999,male,55-74 years,25,63682,39.26,6808982521.0,5803,Silent,4,1,6.808982521,Rest of the World
Trinidad and Tobago,1999,male,25-34 years,28,94272,29.7,6808982521.0,5803,Generation X,2,1,6.808982521,Rest of the World
Trinidad and Tobago,1999,male,35-54 years,39,162536,23.99,6808982521.0,5803,Boomers,3,1,6.808982521,Rest of the World
Trinidad and Tobago,1999,male,15-24 years,16,126509,12.65,6808982521.0,5803,Generation X,1,1,6.808982521,Rest of the World
Trinidad and Tobago,1999,female,25-34 years,8,94694,8.45,6808982521.0,5803,Generation X,2,0,6.808982521,Rest of the World
Trinidad and Tobago,1999,male,75+ years,1,11927,8.38,6808982521.0,5803,G.I. Generation,5,1,6.808982521,Rest of the World
Trinidad and Tobago,1999,female,15-24 years,8,124040,6.45,6808982521.0,5803,Generation X,1,0,6.808982521,Rest of the World
Trinidad and Tobago,1999,female,35-54 years,9,160053,5.62,6808982521.0,5803,Boomers,3,0,6.808982521,Rest of the World
Trinidad and Tobago,1999,female,55-74 years,4,71972,5.56,6808982521.0,5803,Silent,4,0,6.808982521,Rest of the World
Trinidad and Tobago,1999,female,75+ years,1,19001,5.26,6808982521.0,5803,G.I. Generation,5,0,6.808982521,Rest of the World
Trinidad and Tobago,1999,female,5-14 years,0,120679,0.0,6808982521.0,5803,Millennials,0,0,6.808982521,Rest of the World
Trinidad and Tobago,1999,male,5-14 years,0,123911,0.0,6808982521.0,5803,Millennials,0,1,6.808982521,Rest of the World
Trinidad and Tobago,2000,male,75+ years,4,11957,33.45,8154338233.0,6920,G.I. Generation,5,1,8.154338233,Rest of the World
Trinidad and Tobago,2000,male,35-54 years,54,166024,32.53,8154338233.0,6920,Boomers,3,1,8.154338233,Rest of the World
Trinidad and Tobago,2000,male,25-34 years,30,93304,32.15,8154338233.0,6920,Generation X,2,1,8.154338233,Rest of the World
Trinidad and Tobago,2000,male,55-74 years,20,65790,30.4,8154338233.0,6920,Silent,4,1,8.154338233,Rest of the World
Trinidad and Tobago,2000,female,75+ years,5,19412,25.76,8154338233.0,6920,G.I. Generation,5,0,8.154338233,Rest of the World
Trinidad and Tobago,2000,male,15-24 years,25,129187,19.35,8154338233.0,6920,Generation X,1,1,8.154338233,Rest of the World
Trinidad and Tobago,2000,female,15-24 years,9,126792,7.1,8154338233.0,6920,Generation X,1,0,8.154338233,Rest of the World
Trinidad and Tobago,2000,female,55-74 years,4,74148,5.39,8154338233.0,6920,Silent,4,0,8.154338233,Rest of the World
Trinidad and Tobago,2000,female,25-34 years,5,93571,5.34,8154338233.0,6920,Generation X,2,0,8.154338233,Rest of the World
Trinidad and Tobago,2000,female,35-54 years,7,163504,4.28,8154338233.0,6920,Boomers,3,0,8.154338233,Rest of the World
Trinidad and Tobago,2000,female,5-14 years,2,115801,1.73,8154338233.0,6920,Millennials,0,0,8.154338233,Rest of the World
Trinidad and Tobago,2000,male,5-14 years,1,118873,0.84,8154338233.0,6920,Millennials,0,1,8.154338233,Rest of the World
Trinidad and Tobago,2001,male,75+ years,7,12351,56.68,8824873259.0,7458,Silent,5,1,8.824873259,Rest of the World
Trinidad and Tobago,2001,male,35-54 years,61,168569,36.19,8824873259.0,7458,Boomers,3,1,8.824873259,Rest of the World
Trinidad and Tobago,2001,male,25-34 years,26,93774,27.73,8824873259.0,7458,Generation X,2,1,8.824873259,Rest of the World
Trinidad and Tobago,2001,male,55-74 years,18,67749,26.57,8824873259.0,7458,Silent,4,1,8.824873259,Rest of the World
Trinidad and Tobago,2001,male,15-24 years,29,131221,22.1,8824873259.0,7458,Millennials,1,1,8.824873259,Rest of the World
Trinidad and Tobago,2001,female,15-24 years,16,128825,12.42,8824873259.0,7458,Millennials,1,0,8.824873259,Rest of the World
Trinidad and Tobago,2001,female,55-74 years,5,76085,6.57,8824873259.0,7458,Silent,4,0,8.824873259,Rest of the World
Trinidad and Tobago,2001,female,35-54 years,10,166710,6.0,8824873259.0,7458,Boomers,3,0,8.824873259,Rest of the World
Trinidad and Tobago,2001,female,75+ years,1,20018,5.0,8824873259.0,7458,Silent,5,0,8.824873259,Rest of the World
Trinidad and Tobago,2001,female,25-34 years,4,93862,4.26,8824873259.0,7458,Generation X,2,0,8.824873259,Rest of the World
Trinidad and Tobago,2001,female,5-14 years,2,110619,1.81,8824873259.0,7458,Millennials,0,0,8.824873259,Rest of the World
Trinidad and Tobago,2001,male,5-14 years,0,113571,0.0,8824873259.0,7458,Millennials,0,1,8.824873259,Rest of the World
Trinidad and Tobago,2002,male,25-34 years,29,94797,30.59,9008273721.0,7578,Generation X,2,1,9.008273721,Rest of the World
Trinidad and Tobago,2002,male,35-54 years,49,170592,28.72,9008273721.0,7578,Boomers,3,1,9.008273721,Rest of the World
Trinidad and Tobago,2002,male,55-74 years,19,69926,27.17,9008273721.0,7578,Silent,4,1,9.008273721,Rest of the World
Trinidad and Tobago,2002,male,75+ years,3,12679,23.66,9008273721.0,7578,Silent,5,1,9.008273721,Rest of the World
Trinidad and Tobago,2002,male,15-24 years,29,132786,21.84,9008273721.0,7578,Millennials,1,1,9.008273721,Rest of the World
Trinidad and Tobago,2002,female,25-34 years,9,94721,9.5,9008273721.0,7578,Generation X,2,0,9.008273721,Rest of the World
Trinidad and Tobago,2002,female,15-24 years,7,130404,5.37,9008273721.0,7578,Millennials,1,0,9.008273721,Rest of the World
Trinidad and Tobago,2002,female,75+ years,1,20592,4.86,9008273721.0,7578,Silent,5,0,9.008273721,Rest of the World
Trinidad and Tobago,2002,female,35-54 years,7,169414,4.13,9008273721.0,7578,Boomers,3,0,9.008273721,Rest of the World
Trinidad and Tobago,2002,female,5-14 years,2,105922,1.89,9008273721.0,7578,Millennials,0,0,9.008273721,Rest of the World
Trinidad and Tobago,2002,female,55-74 years,1,78237,1.28,9008273721.0,7578,Silent,4,0,9.008273721,Rest of the World
Trinidad and Tobago,2002,male,5-14 years,0,108730,0.0,9008273721.0,7578,Millennials,0,1,9.008273721,Rest of the World
Trinidad and Tobago,2003,male,75+ years,4,12918,30.96,11305459802.0,9465,Silent,5,1,11.305459802,Rest of the World
Trinidad and Tobago,2003,male,55-74 years,20,72339,27.65,11305459802.0,9465,Silent,4,1,11.305459802,Rest of the World
Trinidad and Tobago,2003,male,25-34 years,25,96312,25.96,11305459802.0,9465,Generation X,2,1,11.305459802,Rest of the World
Trinidad and Tobago,2003,male,35-54 years,36,172208,20.9,11305459802.0,9465,Boomers,3,1,11.305459802,Rest of the World
Trinidad and Tobago,2003,male,15-24 years,23,133697,17.2,11305459802.0,9465,Millennials,1,1,11.305459802,Rest of the World
Trinidad and Tobago,2003,female,15-24 years,13,131317,9.9,11305459802.0,9465,Millennials,1,0,11.305459802,Rest of the World
Trinidad and Tobago,2003,female,75+ years,2,21123,9.47,11305459802.0,9465,Silent,5,0,11.305459802,Rest of the World
Trinidad and Tobago,2003,female,35-54 years,13,171695,7.57,11305459802.0,9465,Boomers,3,0,11.305459802,Rest of the World
Trinidad and Tobago,2003,female,25-34 years,5,96104,5.2,11305459802.0,9465,Generation X,2,0,11.305459802,Rest of the World
Trinidad and Tobago,2003,female,55-74 years,2,80631,2.48,11305459802.0,9465,Silent,4,0,11.305459802,Rest of the World
Trinidad and Tobago,2003,male,5-14 years,1,104386,0.96,11305459802.0,9465,Millennials,0,1,11.305459802,Rest of the World
Trinidad and Tobago,2003,female,5-14 years,0,101728,0.0,11305459802.0,9465,Millennials,0,0,11.305459802,Rest of the World
Trinidad and Tobago,2004,male,25-34 years,41,98286,41.71,13280275123.0,11066,Generation X,2,1,13.280275123,Rest of the World
Trinidad and Tobago,2004,male,75+ years,5,13062,38.28,13280275123.0,11066,Silent,5,1,13.280275123,Rest of the World
Trinidad and Tobago,2004,male,55-74 years,23,75035,30.65,13280275123.0,11066,Silent,4,1,13.280275123,Rest of the World
Trinidad and Tobago,2004,male,35-54 years,48,173673,27.64,13280275123.0,11066,Boomers,3,1,13.280275123,Rest of the World
Trinidad and Tobago,2004,male,15-24 years,26,133642,19.45,13280275123.0,11066,Millennials,1,1,13.280275123,Rest of the World
Trinidad and Tobago,2004,female,75+ years,2,21582,9.27,13280275123.0,11066,Silent,5,0,13.280275123,Rest of the World
Trinidad and Tobago,2004,female,55-74 years,7,83319,8.4,13280275123.0,11066,Silent,4,0,13.280275123,Rest of the World
Trinidad and Tobago,2004,female,25-34 years,6,97964,6.12,13280275123.0,11066,Generation X,2,0,13.280275123,Rest of the World
Trinidad and Tobago,2004,female,35-54 years,6,173777,3.45,13280275123.0,11066,Boomers,3,0,13.280275123,Rest of the World
Trinidad and Tobago,2004,female,15-24 years,3,131237,2.29,13280275123.0,11066,Millennials,1,0,13.280275123,Rest of the World
Trinidad and Tobago,2004,female,5-14 years,1,97999,1.02,13280275123.0,11066,Millennials,0,0,13.280275123,Rest of the World
Trinidad and Tobago,2004,male,5-14 years,0,100540,0.0,13280275123.0,11066,Millennials,0,1,13.280275123,Rest of the World
Trinidad and Tobago,2005,male,75+ years,4,13101,30.53,15982282462.0,13258,Silent,5,1,15.982282462,Rest of the World
Trinidad and Tobago,2005,male,25-34 years,30,100646,29.81,15982282462.0,13258,Generation X,2,1,15.982282462,Rest of the World
Trinidad and Tobago,2005,male,35-54 years,46,175153,26.26,15982282462.0,13258,Boomers,3,1,15.982282462,Rest of the World
Trinidad and Tobago,2005,male,55-74 years,12,78028,15.38,15982282462.0,13258,Silent,4,1,15.982282462,Rest of the World
Trinidad and Tobago,2005,male,15-24 years,18,132433,13.59,15982282462.0,13258,Millennials,1,1,15.982282462,Rest of the World
Trinidad and Tobago,2005,female,75+ years,2,21969,9.1,15982282462.0,13258,Silent,5,0,15.982282462,Rest of the World
Trinidad and Tobago,2005,female,15-24 years,10,129974,7.69,15982282462.0,13258,Millennials,1,0,15.982282462,Rest of the World
Trinidad and Tobago,2005,female,25-34 years,5,100221,4.99,15982282462.0,13258,Generation X,2,0,15.982282462,Rest of the World
Trinidad and Tobago,2005,female,35-54 years,6,175792,3.41,15982282462.0,13258,Boomers,3,0,15.982282462,Rest of the World
Trinidad and Tobago,2005,female,55-74 years,2,86311,2.32,15982282462.0,13258,Silent,4,0,15.982282462,Rest of the World
Trinidad and Tobago,2005,female,5-14 years,1,94688,1.06,15982282462.0,13258,Millennials,0,0,15.982282462,Rest of the World
Trinidad and Tobago,2005,male,5-14 years,0,97155,0.0,15982282462.0,13258,Millennials,0,1,15.982282462,Rest of the World
Trinidad and Tobago,2006,male,35-54 years,46,176241,26.1,18369070085.0,15190,Boomers,3,1,18.369070085,Rest of the World
Trinidad and Tobago,2006,male,25-34 years,24,103825,23.12,18369070085.0,15190,Generation X,2,1,18.369070085,Rest of the World
Trinidad and Tobago,2006,male,75+ years,3,13523,22.18,18369070085.0,15190,Silent,5,1,18.369070085,Rest of the World
Trinidad and Tobago,2006,male,55-74 years,17,80846,21.03,18369070085.0,15190,Silent,4,1,18.369070085,Rest of the World
Trinidad and Tobago,2006,male,15-24 years,23,129569,17.75,18369070085.0,15190,Millennials,1,1,18.369070085,Rest of the World
Trinidad and Tobago,2006,female,55-74 years,6,88991,6.74,18369070085.0,15190,Silent,4,0,18.369070085,Rest of the World
Trinidad and Tobago,2006,female,15-24 years,7,127191,5.5,18369070085.0,15190,Millennials,1,0,18.369070085,Rest of the World
Trinidad and Tobago,2006,female,25-34 years,5,103304,4.84,18369070085.0,15190,Generation X,2,0,18.369070085,Rest of the World
Trinidad and Tobago,2006,female,35-54 years,8,177413,4.51,18369070085.0,15190,Boomers,3,0,18.369070085,Rest of the World
Trinidad and Tobago,2006,male,5-14 years,2,94129,2.12,18369070085.0,15190,Millennials,0,1,18.369070085,Rest of the World
Trinidad and Tobago,2006,female,5-14 years,0,91756,0.0,18369070085.0,15190,Millennials,0,0,18.369070085,Rest of the World
Trinidad and Tobago,2006,female,75+ years,0,22513,0.0,18369070085.0,15190,Silent,5,0,18.369070085,Rest of the World
Trinidad and Tobago,2007,male,75+ years,5,13874,36.04,21642304046.0,17827,Silent,5,1,21.642304046,Rest of the World
Trinidad and Tobago,2007,male,25-34 years,38,107378,35.39,21642304046.0,17827,Generation X,2,1,21.642304046,Rest of the World
Trinidad and Tobago,2007,male,35-54 years,34,177478,19.16,21642304046.0,17827,Boomers,3,1,21.642304046,Rest of the World
Trinidad and Tobago,2007,male,55-74 years,14,83938,16.68,21642304046.0,17827,Silent,4,1,21.642304046,Rest of the World
Trinidad and Tobago,2007,male,15-24 years,20,125516,15.93,21642304046.0,17827,Millennials,1,1,21.642304046,Rest of the World
Trinidad and Tobago,2007,female,25-34 years,6,106809,5.62,21642304046.0,17827,Generation X,2,0,21.642304046,Rest of the World
Trinidad and Tobago,2007,female,75+ years,1,22983,4.35,21642304046.0,17827,Silent,5,0,21.642304046,Rest of the World
Trinidad and Tobago,2007,female,55-74 years,3,92001,3.26,21642304046.0,17827,Silent,4,0,21.642304046,Rest of the World
Trinidad and Tobago,2007,female,15-24 years,4,123176,3.25,21642304046.0,17827,Millennials,1,0,21.642304046,Rest of the World
Trinidad and Tobago,2007,female,35-54 years,5,179070,2.79,21642304046.0,17827,Boomers,3,0,21.642304046,Rest of the World
Trinidad and Tobago,2007,female,5-14 years,1,89716,1.11,21642304046.0,17827,Generation Z,0,0,21.642304046,Rest of the World
Trinidad and Tobago,2007,male,5-14 years,0,92049,0.0,21642304046.0,17827,Generation Z,0,1,21.642304046,Rest of the World
